SNR_dB,mc_idx,iter_idx,L_val
15.00,1,110,706.9086158
15.00,1,111,706.8542505
15.00,1,112,706.8267127
15.00,1,113,706.7049193
15.00,1,114,706.632082
15.00,1,115,706.5139818
15.00,1,116,706.4377948
15.00,1,117,706.3233694
15.00,1,118,706.2438596
15.00,1,119,706.1330815
15.00,1,120,706.0502874
15.00,1,121,705.9431181
15.00,1,122,705.8570892
15.00,1,123,705.7534788
15.00,1,124,705.6642748
15.00,1,125,705.5641632
15.00,1,126,705.4718535
15.00,1,127,705.3751708
15.00,1,128,705.3702383
15.00,1,129,705.0503471
15.00,1,130,704.9969476
15.00,1,131,704.9700513
15.00,1,132,704.849613
15.00,1,133,704.7757612
15.00,1,134,704.6616458
15.00,1,135,704.5821959
15.00,1,136,704.4740169
15.00,1,137,704.3893341
15.00,1,138,704.286724
15.00,1,139,704.197158
15.00,1,140,704.0997652
15.00,1,141,704.0953722
15.00,1,142,703.7779101
15.00,1,143,703.7242286
15.00,1,144,703.6953208
15.00,1,145,703.5799341
15.00,1,146,703.5039879
15.00,1,147,703.3941232
15.00,1,148,703.3132372
15.00,1,149,703.2086366
15.00,1,150,703.1230649
15.00,1,151,703.0234731
15.00,1,152,702.9334689
15.00,1,153,702.8386316
15.00,1,154,702.8287685
15.00,1,155,702.5205091
15.00,1,156,702.4673414
15.00,1,157,702.4386556
15.00,1,158,702.3245541
15.00,1,159,702.2473563
15.00,1,160,702.1407068
15.00,1,161,702.0570369
15.00,1,162,701.9571999
15.00,1,163,701.8676417
15.00,1,164,701.8666923
15.00,1,165,701.7052708
15.00,1,166,701.6732286
15.00,1,167,701.5222398
15.00,1,168,701.480767
15.00,1,169,701.3395496
15.00,1,170,701.2892835
15.00,1,171,701.1571979
15.00,1,172,701.0987542
15.00,1,173,700.9751822
15.00,1,174,700.9091536
15.00,1,175,700.7934999
15.00,1,176,700.7204551
15.00,1,177,700.6121486
15.00,1,178,700.5326305
15.00,1,179,700.4311254
15.00,1,180,700.3456511
15.00,1,181,700.2504278
15.00,1,182,700.2468196
15.00,1,183,699.9395616
15.00,1,184,699.8874734
15.00,1,185,699.858895
15.00,1,186,699.7479048
15.00,1,187,699.6704598
15.00,1,188,699.5681754
15.00,1,189,699.483314
15.00,1,190,699.3887913
15.00,1,191,699.3784808
15.00,1,192,699.0794106
15.00,1,193,699.026541
15.00,1,194,698.9953301
15.00,1,195,698.88997
15.00,1,196,698.8095437
15.00,1,197,698.7116792
15.00,1,198,698.6247772
15.00,1,199,698.6233987
15.00,1,200,698.4666091
15.00,2,1,667.9482073
15.00,2,2,667.2273536
15.00,2,3,664.9323296
15.00,2,4,664.5664498
15.00,2,5,660.8768982
15.00,2,6,659.8382155
15.00,2,7,658.2168179
15.00,2,8,656.8156553
15.00,2,9,654.3864105
15.00,2,10,653.2180345
15.00,2,11,652.6954749
15.00,2,12,650.6127527
15.00,2,13,649.4689354
15.00,2,14,648.9253577
15.00,2,15,646.977138
15.00,2,16,646.8520943
15.00,2,17,643.6438601
15.00,2,18,642.834888
15.00,2,19,641.4174767
15.00,2,20,640.4547062
15.00,2,21,638.2350018
15.00,2,22,637.3145865
15.00,2,23,637.0547951
15.00,2,24,635.0699453
15.00,2,25,634.1809864
15.00,2,26,633.9631728
15.00,2,27,631.9982881
15.00,2,28,631.1292219
15.00,2,29,630.8718962
15.00,2,30,629.0455847
15.00,2,31,628.2199955
15.00,2,32,628.0511653
15.00,2,33,626.1740388
15.00,2,34,625.3843407
15.00,2,35,625.2292544
15.00,2,36,623.4105266
15.00,2,37,622.681416
15.00,2,38,621.6632773
15.00,2,39,620.8599135
15.00,2,40,619.1195519
15.00,2,41,618.4433724
15.00,2,42,617.4486986
15.00,2,43,616.8062216
15.00,2,44,615.0339747
15.00,2,45,614.4423445
15.00,2,46,613.4229182
15.00,2,47,613.0860932
15.00,2,48,611.1437944
15.00,2,49,610.6855622
15.00,2,50,609.7734138
15.00,2,51,609.6917073
15.00,2,52,609.5182843
15.00,2,53,609.4220043
15.00,2,54,602.6201818
15.00,2,55,601.7138579
15.00,2,56,601.3792635
15.00,2,57,600.3176922
15.00,2,58,597.3115952
15.00,2,59,596.4321031
15.00,2,60,595.8184565
15.00,2,61,595.703747
15.00,2,62,594.4647527
15.00,2,63,594.0794054
15.00,2,64,593.1766556
15.00,2,65,592.6368294
15.00,2,66,592.3151427
15.00,2,67,591.7409919
15.00,2,68,586.0947663
15.00,2,69,585.3842757
15.00,2,70,584.8646241
15.00,2,71,584.2402043
15.00,2,72,583.9898453
15.00,2,73,583.8988034
15.00,2,74,583.8693714
15.00,2,75,583.8135586
15.00,2,76,583.4497441
15.00,2,77,583.1772931
15.00,2,78,583.123748
15.00,2,79,583.1122183
15.00,2,80,583.0754309
15.00,2,81,583.0571978
15.00,2,82,583.0303024
15.00,2,83,583.0293772
15.00,2,84,582.9685478
15.00,2,85,582.9652795
15.00,2,86,582.9242413
15.00,2,87,582.9116659
15.00,2,88,582.8824084
15.00,2,89,582.8644716
15.00,2,90,582.8421777
15.00,2,91,582.8321173
15.00,2,92,582.7840488
15.00,2,93,582.7766128
15.00,2,94,582.7431189
15.00,2,95,582.7285131
15.00,2,96,582.6758937
15.00,2,97,580.3330136
15.00,2,98,580.1512887
15.00,2,99,579.6316973
15.00,2,100,579.3558196
15.00,2,101,579.2876145
15.00,2,102,579.264813
15.00,2,103,579.2608662
15.00,2,104,579.2075226
15.00,2,105,579.2061017
15.00,2,106,579.1663374
15.00,2,107,579.1572508
15.00,2,108,579.1266665
15.00,2,109,579.1124767
15.00,2,110,579.0880666
15.00,2,111,579.0704988
15.00,2,112,579.0502256
15.00,2,113,579.0417773
15.00,2,114,578.9955165
15.00,2,115,578.9915983
15.00,2,116,578.956433
15.00,2,117,578.9459421
15.00,2,118,578.909627
15.00,2,119,576.7211785
15.00,2,120,576.5543365
15.00,2,121,576.4933743
15.00,2,122,575.6106143
15.00,2,123,575.5732218
15.00,2,124,575.5586957
15.00,2,125,575.5275528
15.00,2,126,575.5106337
15.00,2,127,575.4842102
15.00,2,128,575.4655361
15.00,2,129,575.4426772
15.00,2,130,575.4227174
15.00,2,131,575.4204855
15.00,2,132,575.3814028
15.00,2,133,575.3732308
15.00,2,134,575.3415924
15.00,2,135,575.3292175
15.00,2,136,575.3029013
15.00,2,137,575.2875277
15.00,2,138,575.2650495
15.00,2,139,575.2475211
15.00,2,140,575.2278312
15.00,2,141,575.0803646
15.00,2,142,572.5275424
15.00,2,143,571.042166
15.00,2,144,570.1722688
15.00,2,145,569.6944194
15.00,2,146,569.2313685
15.00,2,147,568.9807821
15.00,2,148,567.9284922
15.00,2,149,567.6993345
15.00,2,150,567.6366811
15.00,2,151,567.6096135
15.00,2,152,567.5943594
15.00,2,153,567.5680032
15.00,2,154,567.5539422
15.00,2,155,567.5281046
15.00,2,156,567.5150117
15.00,2,157,567.4895366
15.00,2,158,567.4772438
15.00,2,159,567.4520036
15.00,2,160,567.4403871
15.00,2,161,567.415276
15.00,2,162,567.4042467
15.00,2,163,567.379176
15.00,2,164,567.3686715
15.00,2,165,567.3435656
15.00,2,166,567.3335446
15.00,2,167,567.3083378
15.00,2,168,567.2987757
15.00,2,169,567.2734099
15.00,2,170,567.2642952
15.00,2,171,567.2387177
15.00,2,172,567.2300493
15.00,2,173,567.2042117
15.00,2,174,567.1959971
15.00,2,175,567.1698535
15.00,2,176,567.1621072
15.00,2,177,567.1356135
15.00,2,178,567.039647
15.00,2,179,562.8900241
15.00,2,180,562.1327918
15.00,2,181,561.4131628
15.00,2,182,561.2269862
15.00,2,183,561.1549385
15.00,2,184,561.1245355
15.00,2,185,561.1225473
15.00,2,186,561.0867977
15.00,2,187,561.0665969
15.00,2,188,561.0513009
15.00,2,189,561.0291845
15.00,2,190,561.0182057
15.00,2,191,560.9932654
15.00,2,192,560.9876088
15.00,2,193,560.9586877
15.00,2,194,560.9417275
15.00,2,195,560.9256868
15.00,2,196,560.9070528
15.00,2,197,560.8942836
15.00,2,198,560.8732014
15.00,2,199,560.8648067
15.00,2,200,560.8402085
15.00,3,1,725.0808196
15.00,3,2,725.0761333
15.00,3,3,725.0312469
15.00,3,4,725.0152045
15.00,3,5,724.9714526
15.00,3,6,724.9543267
15.00,3,7,724.9116888
15.00,3,8,724.8935034
15.00,3,9,724.8519554
15.00,3,10,724.8327334
15.00,3,11,724.7922524
15.00,3,12,724.7720175
15.00,3,13,724.7325798
15.00,3,14,724.7113557
15.00,3,15,724.6729376
15.00,3,16,724.6507483
15.00,3,17,724.6133257
15.00,3,18,724.5901952
15.00,3,19,724.5537442
15.00,3,20,724.5296966
15.00,3,21,724.4941931
15.00,3,22,724.4692524
15.00,3,23,724.4346722
15.00,3,24,724.4088625
15.00,3,25,724.3751816
15.00,3,26,724.348527
15.00,3,27,724.3157212
15.00,3,28,724.2882456
15.00,3,29,724.256291
15.00,3,30,724.2280183
15.00,3,31,724.1968909
15.00,3,32,724.1678448
15.00,3,33,724.137521
15.00,3,34,724.1366384
15.00,3,35,724.0352197
15.00,3,36,724.0184478
15.00,3,37,724.0101322
15.00,3,38,723.9721338
15.00,3,39,723.950787
15.00,3,40,723.9129141
15.00,3,41,723.8914461
15.00,3,42,723.8537212
15.00,3,43,723.8321063
15.00,3,44,723.7945551
15.00,3,45,723.7727696
15.00,3,46,723.7354157
15.00,3,47,723.7134355
15.00,3,48,723.6763031
15.00,3,49,723.6541047
15.00,3,50,723.6172172
15.00,3,51,723.5947775
15.00,3,52,723.5581581
15.00,3,53,723.5354546
15.00,3,54,723.4991258
15.00,3,55,723.4761366
15.00,3,56,723.4401202
15.00,3,57,723.4168242
15.00,3,58,723.3811415
15.00,3,59,723.3575182
15.00,3,60,723.3221896
15.00,3,61,723.2982195
15.00,3,62,723.2632646
15.00,3,63,723.2389289
15.00,3,64,723.2043665
15.00,3,65,723.1796475
15.00,3,66,723.1454954
15.00,3,67,723.1203762
15.00,3,68,723.0866513
15.00,3,69,723.0611163
15.00,3,70,723.0278342
15.00,3,71,723.0018688
15.00,3,72,722.9690442
15.00,3,73,722.9426349
15.00,3,74,722.9102813
15.00,3,75,722.8834158
15.00,3,76,722.8515457
15.00,3,77,722.8242129
15.00,3,78,722.7928373
15.00,3,79,722.7650274
15.00,3,80,722.7341562
15.00,3,81,722.7058605
15.00,3,82,722.6755025
15.00,3,83,722.6467137
15.00,3,84,722.6168762
15.00,3,85,722.5875881
15.00,3,86,722.5871964
15.00,3,87,722.5361555
15.00,3,88,722.5255721
15.00,3,89,722.4774504
15.00,3,90,722.4642148
15.00,3,91,722.4187866
15.00,3,92,722.4030972
15.00,3,93,722.3601629
15.00,3,94,722.3422055
15.00,3,95,722.3015784
15.00,3,96,722.2815219
15.00,3,97,722.2430321
15.00,3,98,722.2210329
15.00,3,99,722.1845232
15.00,3,100,722.1607251
15.00,3,101,722.1260508
15.00,3,102,722.1005867
15.00,3,103,722.0676143
15.00,3,104,722.0406067
15.00,3,105,722.0092129
15.00,3,106,721.9807752
15.00,3,107,721.9508462
15.00,3,108,721.9474711
15.00,3,109,721.8500763
15.00,3,110,721.8331348
15.00,3,111,721.8238118
15.00,3,112,721.7882249
15.00,3,113,721.7646554
15.00,3,114,721.7299922
15.00,3,115,721.7055355
15.00,3,116,721.6717874
15.00,3,117,721.6464513
15.00,3,118,721.6136108
15.00,3,119,721.5874062
15.00,3,120,721.5554623
15.00,3,121,721.5284012
15.00,3,122,721.4973421
15.00,3,123,721.4694384
15.00,3,124,721.4392502
15.00,3,125,721.4105194
15.00,3,126,721.410305
15.00,3,127,721.3592649
15.00,3,128,721.3485315
15.00,3,129,721.3010778
15.00,3,130,721.2871496
15.00,3,131,721.2429384
15.00,3,132,721.2261141
15.00,3,133,721.1848444
15.00,3,134,721.1653957
15.00,3,135,721.1267941
15.00,3,136,721.1049637
15.00,3,137,721.0687857
15.00,3,138,721.0447932
15.00,3,139,721.0108179
15.00,3,140,720.9848608
15.00,3,141,720.9528892
15.00,3,142,720.9251466
15.00,3,143,720.8949986
15.00,3,144,720.8924625
15.00,3,145,720.7950528
15.00,3,146,720.7781826
15.00,3,147,720.7687214
15.00,3,148,720.7337101
15.00,3,149,720.7096987
15.00,3,150,720.6759511
15.00,3,151,720.6507447
15.00,3,152,720.6182217
15.00,3,153,720.5918581
15.00,3,154,720.5605219
15.00,3,155,720.5330414
15.00,3,156,720.5028517
15.00,3,157,720.4742948
15.00,3,158,720.4738772
15.00,3,159,720.4234293
15.00,3,160,720.4120705
15.00,3,161,720.365656
15.00,3,162,720.3507578
15.00,3,163,720.3079353
15.00,3,164,720.2898766
15.00,3,165,720.2502643
15.00,3,166,720.2293833
15.00,3,167,720.1926404
15.00,3,168,720.169235
15.00,3,169,720.1350611
15.00,3,170,720.1093965
15.00,3,171,720.0775245
15.00,3,172,720.0498361
15.00,3,173,720.0200289
15.00,3,174,720.0157176
15.00,3,175,719.9206563
15.00,3,176,719.9036831
15.00,3,177,719.8937584
15.00,3,178,719.8598295
15.00,3,179,719.834901
15.00,3,180,719.8024637
15.00,3,181,719.7761445
15.00,3,182,719.7451291
15.00,3,183,719.7174861
15.00,3,184,719.6878256
15.00,3,185,719.6866465
15.00,3,186,719.5892669
15.00,3,187,719.5729817
15.00,3,188,719.564647
15.00,3,189,719.5281142
15.00,3,190,719.5045893
15.00,3,191,719.4708322
15.00,3,192,719.4448932
15.00,3,193,719.4135953
15.00,3,194,719.3855153
15.00,3,195,719.3849554
15.00,3,196,719.3349545
15.00,3,197,719.3251587
15.00,3,198,719.2777599
15.00,3,199,719.2655168
15.00,3,200,719.2205996
15.00,4,1,821.4410169
15.00,4,2,821.4095973
15.00,4,3,821.3808192
15.00,4,4,821.3614084
15.00,4,5,821.344338
15.00,4,6,821.3353362
15.00,4,7,821.3110677
15.00,4,8,821.2911744
15.00,4,9,821.2738263
15.00,4,10,821.2667458
15.00,4,11,821.2414911
15.00,4,12,821.221039
15.00,4,13,821.2033856
15.00,4,14,821.1984103
15.00,4,15,821.1720738
15.00,4,16,821.1510081
15.00,4,17,821.1330193
15.00,4,18,821.1303506
15.00,4,19,821.1028275
15.00,4,20,821.081088
15.00,4,21,821.062731
15.00,4,22,821.0625893
15.00,4,23,821.0337653
15.00,4,24,821.0112859
15.00,4,25,820.9925246
15.00,4,26,820.9757762
15.00,4,27,820.964781
15.00,4,28,820.9415428
15.00,4,29,820.922367
15.00,4,30,820.9053871
15.00,4,31,820.8959815
15.00,4,32,820.871918
15.00,4,33,820.8522915
15.00,4,34,820.8350594
15.00,4,35,820.8273786
15.00,4,36,820.802418
15.00,4,37,820.7823018
15.00,4,38,820.7647953
15.00,4,39,820.7589849
15.00,4,40,820.7330498
15.00,4,41,820.7124018
15.00,4,42,820.6945968
15.00,4,43,820.690814
15.00,4,44,820.6638207
15.00,4,45,820.6425956
15.00,4,46,820.6244663
15.00,4,47,820.6228803
15.00,4,48,820.5947388
15.00,4,49,820.5728877
15.00,4,50,820.5544062
15.00,4,51,820.5378743
15.00,4,52,820.5259269
15.00,4,53,820.5033472
15.00,4,54,820.4844551
15.00,4,55,820.4676994
15.00,4,56,820.457306
15.00,4,57,820.4339298
15.00,4,58,820.4145881
15.00,4,59,820.3975873
15.00,4,60,820.3888904
15.00,4,61,820.3646434
15.00,4,62,820.3448095
15.00,4,63,820.3275403
15.00,4,64,820.3206953
15.00,4,65,820.2954966
15.00,4,66,820.2751243
15.00,4,67,820.2575612
15.00,4,68,820.2527376
15.00,4,69,820.226499
15.00,4,70,820.2055375
15.00,4,71,820.1876529
15.00,4,72,820.1850355
15.00,4,73,820.1576608
15.00,4,74,820.1360549
15.00,4,75,820.1178186
15.00,4,76,820.1176089
15.00,4,77,820.0889932
15.00,4,78,820.0666826
15.00,4,79,820.0480617
15.00,4,80,820.0314369
15.00,4,81,820.0203909
15.00,4,82,819.997362
15.00,4,83,819.9783493
15.00,4,84,819.961506
15.00,4,85,819.951958
15.00,4,86,819.9281509
15.00,4,87,819.9087139
15.00,4,88,819.8916335
15.00,4,89,819.8837045
15.00,4,90,819.8590549
15.00,4,91,819.8391585
15.00,4,92,819.8218212
15.00,4,93,819.8156413
15.00,4,94,819.7900799
15.00,4,95,819.7696864
15.00,4,96,819.7520708
15.00,4,97,819.7477797
15.00,4,98,819.721232
15.00,4,99,819.7003012
15.00,4,100,819.6823842
15.00,4,101,819.6801318
15.00,4,102,819.652518
15.00,4,103,819.6310066
15.00,4,104,819.6127635
15.00,4,105,819.6127106
15.00,4,106,819.5839449
15.00,4,107,819.5618066
15.00,4,108,819.543211
15.00,4,109,819.5266642
15.00,4,110,819.5156425
15.00,4,111,819.492774
15.00,4,112,819.4737671
15.00,4,113,819.4569965
15.00,4,114,819.4475235
15.00,4,115,819.4238599
15.00,4,116,819.4044046
15.00,4,117,819.3873898
15.00,4,118,819.3796006
15.00,4,119,819.3550714
15.00,4,120,819.3351272
15.00,4,121,819.3178462
15.00,4,122,819.3118877
15.00,4,123,819.2864163
15.00,4,124,819.2659394
15.00,4,125,819.2483681
15.00,4,126,819.2443997
15.00,4,127,819.217903
15.00,4,128,819.1968458
15.00,4,129,819.1789582
15.00,4,130,819.1771531
15.00,4,131,819.1495408
15.00,4,132,819.1278514
15.00,4,133,819.1096193
15.00,4,134,819.0932578
15.00,4,135,819.0812335
15.00,4,136,819.0589029
15.00,4,137,819.0403214
15.00,4,138,819.0237656
15.00,4,139,819.0130751
15.00,4,140,818.9900522
15.00,4,141,818.9710936
15.00,4,142,818.954328
15.00,4,143,818.9450735
15.00,4,144,818.9213038
15.00,4,145,818.9019386
15.00,4,146,818.8849461
15.00,4,147,818.8772374
15.00,4,148,818.8526625
15.00,4,149,818.8328588
15.00,4,150,818.8156215
15.00,4,151,818.8095759
15.00,4,152,818.7841331
15.00,4,153,818.7638571
15.00,4,154,818.7463557
15.00,4,155,818.7420985
15.00,4,156,818.715721
15.00,4,157,818.6949365
15.00,4,158,818.6771502
15.00,4,159,818.6748155
15.00,4,160,818.6474317
15.00,4,161,818.6260999
15.00,4,162,818.6080069
15.00,4,163,818.6077377
15.00,4,164,818.5792712
15.00,4,165,818.5573509
15.00,4,166,818.5389275
15.00,4,167,818.5225235
15.00,4,168,818.5113646
15.00,4,169,818.4887595
15.00,4,170,818.4699511
15.00,4,171,818.453338
15.00,4,172,818.4436245
15.00,4,173,818.4202768
15.00,4,174,818.4010503
15.00,4,175,818.3842099
15.00,4,176,818.3760615
15.00,4,177,818.3519088
15.00,4,178,818.3322285
15.00,4,179,818.3151413
15.00,4,180,818.3086873
15.00,4,181,818.2836619
15.00,4,182,818.2634891
15.00,4,183,818.2461341
15.00,4,184,818.2415145
15.00,4,185,818.2155433
15.00,4,186,818.1948362
15.00,4,187,818.1771904
15.00,4,188,818.1745565
15.00,4,189,818.1475605
15.00,4,190,818.1262738
15.00,4,191,818.1083125
15.00,4,192,818.1078281
15.00,4,193,818.0797218
15.00,4,194,818.0578064
15.00,4,195,818.0395031
15.00,4,196,818.0231507
15.00,4,197,818.011924
15.00,4,198,817.9893769
15.00,4,199,817.9707299
15.00,4,200,817.9541868
15.00,5,1,879.9682997
15.00,5,2,879.9033651
15.00,5,3,879.8182111
15.00,5,4,879.8165045
15.00,5,5,879.727371
15.00,5,6,879.6769589
15.00,5,7,879.6411227
15.00,5,8,879.5823593
15.00,5,9,879.5610006
15.00,5,10,879.489827
15.00,5,11,879.4443164
15.00,5,12,879.3997134
15.00,5,13,879.3484638
15.00,5,14,879.3134125
15.00,5,15,879.2538495
15.00,5,16,879.2325386
15.00,5,17,879.1609703
15.00,5,18,879.1593635
15.00,5,19,879.0705191
15.00,5,20,879.0203032
15.00,5,21,878.9845717
15.00,5,22,878.9260788
15.00,5,23,878.9046578
15.00,5,24,878.8338883
15.00,5,25,878.8337495
15.00,5,26,878.7447298
15.00,5,27,878.6933522
15.00,5,28,878.6589392
15.00,5,29,878.5991794
15.00,5,30,878.5785815
15.00,5,31,878.5067408
15.00,5,32,878.5059154
15.00,5,33,878.4167243
15.00,5,34,878.3665195
15.00,5,35,878.3312068
15.00,5,36,878.2727108
15.00,5,37,878.2516965
15.00,5,38,878.1809249
15.00,5,39,878.1357641
15.00,5,40,878.0914883
15.00,5,41,878.0406885
15.00,5,42,878.0057507
15.00,5,43,877.9468122
15.00,5,44,877.9252591
15.00,5,45,877.8546103
15.00,5,46,877.8521833
15.00,5,47,877.7647434
15.00,5,48,877.71519
15.00,5,49,877.6791977
15.00,5,50,877.6216444
15.00,5,51,877.5994103
15.00,5,52,877.5300362
15.00,5,53,877.5281832
15.00,5,54,877.4413035
15.00,5,55,877.3908728
15.00,5,56,877.3557522
15.00,5,57,877.2973328
15.00,5,58,877.27532
15.00,5,59,877.2054258
15.00,5,60,877.2021118
15.00,5,61,877.1157922
15.00,5,62,877.0666959
15.00,5,63,877.0303569
15.00,5,64,876.9734573
15.00,5,65,876.9505029
15.00,5,66,876.8820947
15.00,5,67,876.8789283
15.00,5,68,876.7935103
15.00,5,69,876.7436817
15.00,5,70,876.7079967
15.00,5,71,876.6504297
15.00,5,72,876.6274157
15.00,5,73,876.5587514
15.00,5,74,876.5537848
15.00,5,75,876.4692601
15.00,5,76,876.4208252
15.00,5,77,876.3837921
15.00,5,78,876.3278449
15.00,5,79,876.3036626
15.00,5,80,876.2366577
15.00,5,81,876.2314341
15.00,5,82,876.1481187
15.00,5,83,876.0991047
15.00,5,84,876.0625099
15.00,5,85,876.0060975
15.00,5,86,875.9815948
15.00,5,87,875.9145887
15.00,5,88,875.9072843
15.00,5,89,875.8251591
15.00,5,90,875.7775686
15.00,5,91,875.7395334
15.00,5,92,875.684804
15.00,5,93,875.6589474
15.00,5,94,875.5937313
15.00,5,95,875.585802
15.00,5,96,875.50515
15.00,5,97,875.4571348
15.00,5,98,875.4193325
15.00,5,99,875.3643354
15.00,5,100,875.3379269
15.00,5,101,875.272946
15.00,5,102,875.2627211
15.00,5,103,875.1835103
15.00,5,104,875.1369195
15.00,5,105,875.0976232
15.00,5,106,875.0443354
15.00,5,107,875.0164328
15.00,5,108,874.9533276
15.00,5,109,874.9421583
15.00,5,110,874.8646332
15.00,5,111,874.8177676
15.00,5,112,874.7785165
15.00,5,113,874.7251461
15.00,5,114,874.6964962
15.00,5,115,874.6338361
15.00,5,116,874.6202255
15.00,5,117,874.5443407
15.00,5,118,874.4988737
15.00,5,119,874.4581124
15.00,5,120,874.4064427
15.00,5,121,874.3762058
15.00,5,122,874.3154622
15.00,5,123,874.3006448
15.00,5,124,874.2266028
15.00,5,125,874.1810004
15.00,5,126,874.1401203
15.00,5,127,874.0885344
15.00,5,128,874.0573955
15.00,5,129,873.9972745
15.00,5,130,873.9799391
15.00,5,131,873.9076807
15.00,5,132,873.8634277
15.00,5,133,873.8210563
15.00,5,134,873.7711307
15.00,5,135,873.7383589
15.00,5,136,873.6801524
15.00,5,137,873.6614101
15.00,5,138,873.5910947
15.00,5,139,873.5468311
15.00,5,140,873.5042044
15.00,5,141,873.4545058
15.00,5,142,873.4207201
15.00,5,143,873.3632774
15.00,5,144,873.3420058
15.00,5,145,873.2735614
15.00,5,146,873.2699507
15.00,5,147,873.1859285
15.00,5,148,873.1382162
15.00,5,149,873.1021351
15.00,5,150,873.04714
15.00,5,151,873.0233593
15.00,5,152,872.9577405
15.00,5,153,872.9519428
15.00,5,154,872.8707942
15.00,5,155,872.823054
15.00,5,156,872.786515
15.00,5,157,872.7318444
15.00,5,158,872.7064985
15.00,5,159,872.6419911
15.00,5,160,872.6324287
15.00,5,161,872.5540034
15.00,5,162,872.508098
15.00,5,163,872.4694054
15.00,5,164,872.4170185
15.00,5,165,872.3892415
15.00,5,166,872.3274214
15.00,5,167,872.3155593
15.00,5,168,872.2399833
15.00,5,169,872.1941961
15.00,5,170,872.1549205
15.00,5,171,872.1030073
15.00,5,172,872.0736227
15.00,5,173,872.0130214
15.00,5,174,871.9975735
15.00,5,175,871.924688
15.00,5,176,871.880572
15.00,5,177,871.8393106
15.00,5,178,871.7894968
15.00,5,179,871.757805
15.00,5,180,871.6997175
15.00,5,181,871.681939
15.00,5,182,871.6118161
15.00,5,183,871.5679329
15.00,5,184,871.526007
15.00,5,185,871.4767748
15.00,5,186,871.4434849
15.00,5,187,871.3866722
15.00,5,188,871.3655419
15.00,5,189,871.2980175
15.00,5,190,871.2939575
15.00,5,191,871.2113464
15.00,5,192,871.1643992
15.00,5,193,871.1283262
15.00,5,194,871.0743818
15.00,5,195,871.0500374
15.00,5,196,870.9859409
15.00,5,197,870.9786486
15.00,5,198,870.8997929
15.00,5,199,870.8531384
15.00,5,200,870.8161187
15.00,6,1,784.9372734
15.00,6,2,784.7351236
