SNR_dB,mc_idx,iter_idx,L_val
0.00,1,121,652.0317015
0.00,1,122,651.9299434
0.00,1,123,651.8116976
0.00,1,124,651.7856618
0.00,1,125,651.4969682
0.00,1,126,651.3810655
0.00,1,127,651.3422447
0.00,1,128,651.0646927
0.00,1,129,651.0573481
0.00,1,130,650.837081
0.00,1,131,650.7929035
0.00,1,132,650.6139119
0.00,1,133,650.5432312
0.00,1,134,650.3940693
0.00,1,135,650.304303
0.00,1,136,650.1767572
0.00,1,137,650.0732473
0.00,1,138,650.0676365
0.00,1,139,649.8483519
0.00,1,140,649.807193
0.00,1,141,649.6275772
0.00,1,142,649.560343
0.00,1,143,649.4099638
0.00,1,144,649.323639
0.00,1,145,649.1948023
0.00,1,146,649.0945319
0.00,1,147,648.9815687
0.00,1,148,648.9466103
0.00,1,149,648.6746459
0.00,1,150,648.6711357
0.00,1,151,648.4529207
0.00,1,152,648.4138777
0.00,1,153,648.2352993
0.00,1,154,648.1701854
0.00,1,155,648.0208235
0.00,1,156,647.9366164
0.00,1,157,647.8087852
0.00,1,158,647.7106255
0.00,1,159,647.598661
0.00,1,160,647.5681121
0.00,1,161,647.2969543
0.00,1,162,647.2956973
0.00,1,163,647.0782991
0.00,1,164,647.0414792
0.00,1,165,646.8637343
0.00,1,166,646.8008121
0.00,1,167,646.6523029
0.00,1,168,646.5702564
0.00,1,169,646.4432972
0.00,1,170,646.3472688
0.00,1,171,646.2361943
0.00,1,172,646.21043
0.00,1,173,645.9396531
0.00,1,174,645.8307081
0.00,1,175,645.7933156
0.00,1,176,645.5326605
0.00,1,177,645.525482
0.00,1,178,645.3183422
0.00,1,179,645.2766673
0.00,1,180,645.1081484
0.00,1,181,645.0416092
0.00,1,182,644.9010433
0.00,1,183,644.8165676
0.00,1,184,644.6962866
0.00,1,185,644.5988719
0.00,1,186,644.5941051
0.00,1,187,644.386924
0.00,1,188,644.3486276
0.00,1,189,644.1788273
0.00,1,190,644.1159038
0.00,1,191,643.9736832
0.00,1,192,643.8927033
0.00,1,193,643.7708269
0.00,1,194,643.676636
0.00,1,195,643.569767
0.00,1,196,643.5392049
0.00,1,197,643.2808104
0.00,1,198,643.2790457
0.00,1,199,643.0716172
0.00,1,200,643.036076
0.00,2,1,689.1437797
0.00,2,2,688.9358736
0.00,2,3,688.8049724
0.00,2,4,688.7816125
0.00,2,5,687.1893414
0.00,2,6,686.2571975
0.00,2,7,683.8120473
0.00,2,8,682.9979755
0.00,2,9,682.889319
0.00,2,10,682.8869053
0.00,2,11,681.3200337
0.00,2,12,680.5324331
0.00,2,13,678.1587255
0.00,2,14,677.4137109
0.00,2,15,677.3167402
0.00,2,16,676.1747418
0.00,2,17,675.452789
0.00,2,18,673.1995088
0.00,2,19,672.8428286
0.00,2,20,671.6579487
0.00,2,21,671.1858657
0.00,2,22,668.8351987
0.00,2,23,668.5966894
0.00,2,24,667.3694726
0.00,2,25,667.1384374
0.00,2,26,664.6859818
0.00,2,27,664.5649333
0.00,2,28,663.2895392
0.00,2,29,662.6061353
0.00,2,30,662.5036152
0.00,2,31,662.4700773
0.00,2,32,661.3269669
0.00,2,33,661.1152167
0.00,2,34,658.8292063
0.00,2,35,658.720242
0.00,2,36,657.5273639
0.00,2,37,656.8936069
0.00,2,38,656.8002849
0.00,2,39,656.7723542
0.00,2,40,655.6957605
0.00,2,41,655.5318759
0.00,2,42,653.3620936
0.00,2,43,653.2856885
0.00,2,44,652.1437784
0.00,2,45,651.5679728
0.00,2,46,651.4887928
0.00,2,47,651.4736185
0.00,2,48,650.428244
0.00,2,49,650.3828647
0.00,2,50,648.2407085
0.00,2,51,647.9120184
0.00,2,52,647.7314794
0.00,2,53,647.5813032
0.00,2,54,647.4676842
0.00,2,55,647.4048768
0.00,2,56,646.5969325
0.00,2,57,646.1424363
0.00,2,58,644.5084967
0.00,2,59,644.3057916
0.00,2,60,643.4177873
0.00,2,61,643.2646136
0.00,2,62,641.4120871
0.00,2,63,641.3787077
0.00,2,64,640.3617459
0.00,2,65,639.9024201
0.00,2,66,639.8541699
0.00,2,67,639.1029309
0.00,2,68,638.4863548
0.00,2,69,637.1980967
0.00,2,70,636.7720422
0.00,2,71,636.7308946
0.00,2,72,635.9888444
0.00,2,73,635.7611393
0.00,2,74,634.162426
0.00,2,75,634.1219695
0.00,2,76,633.2047613
0.00,2,77,632.8009873
0.00,2,78,632.7682291
0.00,2,79,632.0553941
0.00,2,80,631.6142658
0.00,2,81,630.3145917
0.00,2,82,630.0010362
0.00,2,83,629.9978772
0.00,2,84,629.2071993
0.00,2,85,628.7927638
0.00,2,86,628.7521182
0.00,2,87,628.115708
0.00,2,88,627.6700961
0.00,2,89,626.4611664
0.00,2,90,626.1763813
0.00,2,91,625.5951431
0.00,2,92,625.129102
0.00,2,93,623.9938185
0.00,2,94,623.720406
0.00,2,95,623.1552486
0.00,2,96,622.7420748
0.00,2,97,621.604285
0.00,2,98,621.3716595
0.00,2,99,620.7913323
0.00,2,100,620.4958453
0.00,2,101,619.2881415
0.00,2,102,619.1252467
0.00,2,103,618.4991234
0.00,2,104,618.3910457
0.00,2,105,617.0413916
0.00,2,106,616.981514
0.00,2,107,616.274724
0.00,2,108,615.9319038
0.00,2,109,615.9092775
0.00,2,110,615.3537006
0.00,2,111,614.9971921
0.00,2,112,614.9712385
0.00,2,113,614.4435321
0.00,2,114,614.2694082
0.00,2,115,613.061955
0.00,2,116,613.0158155
0.00,2,117,612.3348859
0.00,2,118,612.0377615
0.00,2,119,612.0330341
0.00,2,120,611.4609714
0.00,2,121,611.1725941
0.00,2,122,610.751654
0.00,2,123,610.5978939
0.00,2,124,609.4395028
0.00,2,125,609.2733654
0.00,2,126,609.1919473
0.00,2,127,609.1424721
0.00,2,128,608.7423011
0.00,2,129,608.5978831
0.00,2,130,607.4651607
0.00,2,131,607.3089329
0.00,2,132,607.2339063
0.00,2,133,607.1922146
0.00,2,134,606.7859007
0.00,2,135,606.7408777
0.00,2,136,605.5429424
0.00,2,137,605.409392
0.00,2,138,605.3476657
0.00,2,139,605.3237154
0.00,2,140,604.8799636
0.00,2,141,604.5913692
0.00,2,142,604.2307197
0.00,2,143,604.125068
0.00,2,144,603.0293961
0.00,2,145,602.8985992
0.00,2,146,602.840174
0.00,2,147,602.8196243
0.00,2,148,602.3887661
0.00,2,149,602.1254264
0.00,2,150,601.7609472
0.00,2,151,601.4506771
0.00,2,152,601.4385072
0.00,2,153,601.0024131
0.00,2,154,600.7239046
0.00,2,155,600.7231559
0.00,2,156,600.2522732
0.00,2,157,600.0554863
0.00,2,158,599.6422451
0.00,2,159,599.4038781
0.00,2,160,599.0373114
0.00,2,161,598.7660612
0.00,2,162,598.4373662
0.00,2,163,598.1402376
0.00,2,164,598.133058
0.00,2,165,597.7122061
0.00,2,166,597.4698858
0.00,2,167,597.1224567
0.00,2,168,596.8318243
0.00,2,169,596.8230524
0.00,2,170,596.4106867
0.00,2,171,596.2203355
0.00,2,172,595.8317051
0.00,2,173,595.6274218
0.00,2,174,595.257273
0.00,2,175,595.0436259
0.00,2,176,594.6873151
0.00,2,177,594.4684461
0.00,2,178,594.1217602
0.00,2,179,593.9015456
0.00,2,180,593.5605408
0.00,2,181,593.3427433
0.00,2,182,593.0035935
0.00,2,183,592.7920141
0.00,2,184,592.4508584
0.00,2,185,592.2494986
0.00,2,186,591.9022802
0.00,2,187,591.7155258
0.00,2,188,591.357808
0.00,2,189,591.1906503
0.00,2,190,590.8173968
0.00,2,191,590.6757106
0.00,2,192,590.2810084
0.00,2,193,590.171915
0.00,2,194,589.7486137
0.00,2,195,589.6809685
0.00,2,196,589.2201949
0.00,2,197,589.2052593
0.00,2,198,588.6957504
0.00,2,199,588.5556152
0.00,2,200,588.4996681
0.00,3,1,727.7536889
0.00,3,2,727.7233647
0.00,3,3,727.624451
0.00,3,4,727.5902306
0.00,3,5,727.558486
0.00,3,6,727.5280777
0.00,3,7,727.4990255
0.00,3,8,727.4718942
0.00,3,9,727.4467185
0.00,3,10,727.4244085
0.00,3,11,727.4049055
0.00,3,12,727.3896922
0.00,3,13,727.378485
0.00,3,14,727.3737207
0.00,3,15,727.1740577
0.00,3,16,727.0520759
0.00,3,17,726.5629634
0.00,3,18,726.5413803
0.00,3,19,726.2491748
0.00,3,20,726.1353793
0.00,3,21,726.1062805
0.00,3,22,725.8992894
0.00,3,23,725.8771927
0.00,3,24,725.3047439
0.00,3,25,725.2520654
0.00,3,26,725.2021313
0.00,3,27,725.1688939
0.00,3,28,725.1367821
0.00,3,29,725.1055209
0.00,3,30,725.0754148
0.00,3,31,725.0464977
0.00,3,32,725.0192701
0.00,3,33,724.9937247
0.00,3,34,724.970657
0.00,3,35,724.9499598
0.00,3,36,724.9329074
0.00,3,37,724.9191765
0.00,3,38,724.910825
0.00,3,39,724.9070933
0.00,3,40,724.6931026
0.00,3,41,724.6278665
0.00,3,42,724.095405
0.00,3,43,724.0209373
0.00,3,44,723.9985281
0.00,3,45,723.9791873
0.00,3,46,723.963687
0.00,3,47,723.9515989
0.00,3,48,723.9451523
0.00,3,49,723.9434006
0.00,3,50,723.7156999
0.00,3,51,723.6708286
0.00,3,52,723.1231355
0.00,3,53,723.0493543
0.00,3,54,723.0267238
0.00,3,55,723.007129
0.00,3,56,722.9911844
0.00,3,57,722.9784392
0.00,3,58,722.9710189
0.00,3,59,722.9679666
0.00,3,60,722.7466456
0.00,3,61,722.6696682
0.00,3,62,722.159049
0.00,3,63,722.0788934
0.00,3,64,722.0548091
0.00,3,65,722.033394
0.00,3,66,722.015076
0.00,3,67,721.9994807
0.00,3,68,721.9883663
0.00,3,69,721.9809498
0.00,3,70,721.9800354
0.00,3,71,721.750441
0.00,3,72,721.6169092
0.00,3,73,721.1677336
0.00,3,74,721.0858859
0.00,3,75,721.0831039
0.00,3,76,720.8332318
0.00,3,77,720.7965248
0.00,3,78,720.2559324
0.00,3,79,720.1801838
0.00,3,80,720.149655
0.00,3,81,720.1271958
0.00,3,82,720.107595
0.00,3,83,720.0902879
0.00,3,84,720.0767992
0.00,3,85,720.0663914
0.00,3,86,720.0614453
0.00,3,87,720.0605908
0.00,3,88,719.819015
0.00,3,89,719.742367
0.00,3,90,719.2464171
0.00,3,91,719.2162206
0.00,3,92,718.9527294
0.00,3,93,718.8459761
0.00,3,94,718.7751068
0.00,3,95,718.7623254
0.00,3,96,718.7559789
0.00,3,97,718.7532956
0.00,3,98,718.5209912
0.00,3,99,718.4041036
0.00,3,100,717.9548951
0.00,3,101,717.8900286
0.00,3,102,717.8881332
0.00,3,103,717.6296951
0.00,3,104,717.4875668
0.00,3,105,717.0680715
0.00,3,106,716.9575693
0.00,3,107,716.9334154
0.00,3,108,716.9284282
0.00,3,109,716.9275765
0.00,3,110,716.6778626
0.00,3,111,716.5675462
0.00,3,112,716.1210449
0.00,3,113,716.046201
0.00,3,114,716.0368338
0.00,3,115,715.801119
0.00,3,116,715.6016282
0.00,3,117,715.2489681
0.00,3,118,715.1327799
0.00,3,119,715.0773517
0.00,3,120,715.0638331
0.00,3,121,715.0541184
0.00,3,122,715.049316
0.00,3,123,715.0476316
0.00,3,124,714.7982828
0.00,3,125,714.6587201
0.00,3,126,714.2507101
0.00,3,127,714.1461761
0.00,3,128,714.1324521
0.00,3,129,714.1270218
0.00,3,130,713.9032867
0.00,3,131,713.7084698
0.00,3,132,713.3601564
0.00,3,133,713.2337615
0.00,3,134,713.2088964
0.00,3,135,713.1977303
0.00,3,136,713.1910298
0.00,3,137,713.1869709
0.00,3,138,712.9501281
0.00,3,139,712.7644342
0.00,3,140,712.4115575
0.00,3,141,712.2765689
0.00,3,142,712.2572001
0.00,3,143,712.2450011
0.00,3,144,712.2368473
0.00,3,145,712.2310549
0.00,3,146,712.2307551
0.00,3,147,711.9726927
0.00,3,148,711.749872
0.00,3,149,711.4387751
0.00,3,150,711.2980709
0.00,3,151,711.289187
0.00,3,152,710.8754075
0.00,3,153,710.7557805
0.00,3,154,710.7377816
0.00,3,155,710.7269115
0.00,3,156,710.7202079
0.00,3,157,710.7156965
0.00,3,158,710.4745581
0.00,3,159,710.2647235
0.00,3,160,709.9479235
0.00,3,161,709.8631952
0.00,3,162,709.8619519
0.00,3,163,709.3919701
0.00,3,164,709.3536604
0.00,3,165,708.8716843
0.00,3,166,708.8111778
0.00,3,167,708.7039754
0.00,3,168,708.6856806
0.00,3,169,708.6714304
0.00,3,170,708.6603884
0.00,3,171,708.6509688
0.00,3,172,708.645819
0.00,3,173,708.642545
0.00,3,174,708.3827614
0.00,3,175,708.1721374
0.00,3,176,707.8660848
0.00,3,177,707.7380198
0.00,3,178,707.7215071
0.00,3,179,707.3205764
0.00,3,180,707.1812829
0.00,3,181,707.1806076
0.00,3,182,706.7779209
0.00,3,183,706.7233315
0.00,3,184,706.2702212
0.00,3,185,706.2280547
0.00,3,186,706.106941
0.00,3,187,706.0878018
0.00,3,188,706.0732621
0.00,3,189,706.0598366
0.00,3,190,706.0495809
0.00,3,191,706.0405893
0.00,3,192,706.0357281
0.00,3,193,706.0322627
0.00,3,194,705.7619584
0.00,3,195,705.5321034
0.00,3,196,705.2575588
0.00,3,197,705.0624024
0.00,3,198,705.0290033
0.00,3,199,704.7249641
0.00,3,200,704.4777614
0.00,4,1,802.1439326
0.00,4,2,802.1408528
0.00,4,3,802.13995
0.00,4,4,802.1303422
0.00,4,5,802.1262884
0.00,4,6,802.1184669
0.00,4,7,802.1135298
0.00,4,8,802.1070788
0.00,5,1,890.8078166
0.00,5,2,865.2659221
0.00,5,3,862.888857
0.00,5,4,861.2815733
0.00,5,5,859.7609927
0.00,5,6,858.5631872
0.00,5,7,857.4034117
0.00,5,8,856.4441348
0.00,5,9,855.5240396
0.00,5,10,854.7347719
0.00,5,11,853.981225
0.00,5,12,853.3136681
0.00,5,13,852.6758237
0.00,5,14,852.0948508
0.00,5,15,851.5373745
0.00,5,16,851.0177952
0.00,5,17,850.5162501
0.00,5,18,850.0401785
0.00,5,19,849.5777033
0.00,5,20,849.1325251
0.00,5,21,848.6975006
0.00,5,22,848.274364
0.00,5,23,847.8587903
0.00,5,24,847.4515092
0.00,5,25,847.0498825
0.00,5,26,846.6541485
0.00,5,27,846.5822548
0.00,5,28,846.0764854
0.00,5,29,845.5895257
0.00,5,30,845.1280566
0.00,5,31,844.6805342
0.00,5,32,844.2501323
0.00,5,33,843.8299805
0.00,5,34,843.4214678
0.00,5,35,843.0204745
0.00,5,36,842.6275141
0.00,5,37,842.2400957
0.00,5,38,841.8583277
0.00,5,39,841.7499085
0.00,5,40,841.2656119
0.00,5,41,840.7998472
0.00,5,42,840.357886
0.00,5,43,839.9294278
0.00,5,44,839.5168206
0.00,5,45,839.1139853
0.00,5,46,838.7218398
0.00,5,47,838.3367662
0.00,5,48,837.9590174
0.00,5,49,837.5864205
0.00,5,50,837.5278946
0.00,5,51,837.0401133
0.00,5,52,836.5838986
0.00,5,53,836.1448027
0.00,5,54,835.726373
0.00,5,55,835.320205
0.00,5,56,834.9277173
0.00,5,57,834.543979
0.00,5,58,834.169422
0.00,5,59,833.8011263
0.00,5,60,833.4391014
0.00,5,61,833.3948927
0.00,5,62,832.9219105
0.00,5,63,832.4700127
0.00,5,64,832.0441833
0.00,5,65,831.6333315
0.00,5,66,831.2394658
0.00,5,67,830.856165
0.00,5,68,830.4840686
0.00,5,69,830.1194227
0.00,5,70,829.7622825
0.00,5,71,829.410431
0.00,5,72,829.3512755
0.00,5,73,828.8875194
0.00,5,74,828.4550881
0.00,5,75,828.0402455
0.00,5,76,827.6455453
0.00,5,77,827.2631279
0.00,5,78,826.8938083
0.00,5,79,826.5330444
0.00,5,80,826.1809182
0.00,5,81,825.8347766
0.00,5,82,825.4944362
0.00,5,83,825.3926284
0.00,5,84,824.9545247
0.00,5,85,824.536498
0.00,5,86,824.1415734
0.00,5,87,823.7605405
0.00,5,88,823.3943457
0.00,5,89,823.0377215
0.00,5,90,822.6907532
0.00,5,91,822.3503944
0.00,5,92,822.0164262
0.00,5,93,821.9716483
0.00,5,94,821.5307075
0.00,5,95,821.1119302
0.00,5,96,820.7186104
0.00,5,97,820.340487
0.00,5,98,819.9785418
0.00,5,99,819.6269597
0.00,5,100,819.2857875
0.00,5,101,818.9516919
0.00,5,102,818.624403
0.00,5,103,818.6160894
0.00,5,104,818.1762077
0.00,5,105,817.7599936
0.00,5,106,817.3707425
0.00,5,107,816.9975707
0.00,5,108,816.6413772
0.00,5,109,816.296043
0.00,5,110,815.9615301
0.00,5,111,815.634357
0.00,5,112,815.3141895
0.00,5,113,814.9990225
0.00,5,114,814.8824986
0.00,5,115,814.4733665
0.00,5,116,814.0915245
0.00,5,117,813.7260517
0.00,5,118,813.3776321
0.00,5,119,813.0401649
0.00,5,120,812.7134826
0.00,5,121,812.3941348
0.00,5,122,812.0817145
0.00,5,123,812.0768805
0.00,5,124,811.6535808
0.00,5,125,811.2546114
0.00,5,126,810.8824162
0.00,5,127,810.5264383
0.00,5,128,810.1870781
0.00,5,129,809.85847
0.00,5,130,809.5403018
0.00,5,131,809.2292724
0.00,5,132,808.9249062
0.00,5,133,808.8943239
0.00,5,134,808.4853535
0.00,5,135,808.0999439
0.00,5,136,807.7398557
0.00,5,137,807.3953207
0.00,5,138,807.0664136
0.00,5,139,806.7477291
0.00,5,140,806.4388107
0.00,5,141,806.1366273
0.00,5,142,805.8406476
0.00,5,143,805.7699969
0.00,5,144,805.3786905
0.00,5,145,805.0094784
0.00,5,146,804.663384
0.00,5,147,804.3317365
0.00,5,148,804.0142921
0.00,5,149,803.7062659
0.00,5,150,803.4070802
0.00,5,151,803.1140583
0.00,5,152,803.1078621
0.00,5,153,802.703632
0.00,5,154,802.3328704
0.00,5,155,801.9820674
0.00,5,156,801.6515373
0.00,5,157,801.333937
0.00,5,158,801.028751
0.00,5,159,800.7319324
0.00,5,160,800.4428225
0.00,5,161,800.1591601
0.00,5,162,800.0804732
0.00,5,163,799.7025684
0.00,5,164,799.3531776
0.00,5,165,799.0212621
0.00,5,166,798.7065695
0.00,5,167,798.4031026
0.00,5,168,798.1101603
0.00,5,169,797.8244377
0.00,5,170,797.5452456
0.00,5,171,797.4992047
0.00,5,172,797.1234804
0.00,5,173,796.7710871
0.00,5,174,796.4423854
0.00,5,175,796.1286037
0.00,5,176,795.8291034
0.00,5,177,795.5391161
0.00,5,178,795.2578479
0.00,5,179,794.9826689
0.00,5,180,794.9596429
0.00,5,181,794.5807755
0.00,5,182,794.2337716
0.00,5,183,793.9061634
0.00,5,184,793.5975394
0.00,5,185,793.3012089
0.00,5,186,793.0163144
0.00,5,187,792.7392116
0.00,5,188,792.4690973
0.00,5,189,792.4558218
0.00,5,190,792.0846709
0.00,5,191,791.7384419
0.00,5,192,791.4172176
0.00,5,193,791.1117277
0.00,5,194,790.8211254
0.00,5,195,790.5404227
0.00,5,196,790.2686935
0.00,5,197,790.0032134
0.00,5,198,789.9899118
0.00,5,199,789.621072
0.00,5,200,789.2844212
0.00,6,1,787.7127457
0.00,6,2,787.3557136
0.00,6,3,786.1801797
0.00,6,4,785.4100685
0.00,6,5,784.7093847
0.00,6,6,783.8409307
0.00,6,7,783.3338968
0.00,6,8,781.8286687
0.00,6,9,781.642716
0.00,6,10,781.5229116
0.00,6,11,781.5150067
0.00,6,12,781.3198416
0.00,6,13,781.2821437
0.00,6,14,781.2334912
0.00,6,15,780.5362905
0.00,6,16,780.227147
0.00,6,17,779.7867377
0.00,6,18,764.4180797
0.00,6,19,764.0375218
0.00,6,20,763.1593474
0.00,6,21,763.0805479
0.00,6,22,761.9585689
0.00,6,23,761.3131611
0.00,6,24,760.877033
0.00,6,25,760.5966676
0.00,6,26,760.1409378
0.00,6,27,758.8060027
0.00,6,28,758.6510912
0.00,6,29,758.5826195
0.00,6,30,758.4884473
0.00,6,31,758.4271821
0.00,6,32,758.4221031
0.00,6,33,758.306899
0.00,6,34,758.2759947
0.00,6,35,758.2062497
0.00,6,36,757.973311
0.00,6,37,755.537802
0.00,6,38,755.3570807
0.00,6,39,754.6106074
0.00,6,40,754.0816678
0.00,6,41,752.4122907
0.00,6,42,751.5112658
0.00,6,43,750.3719115
0.00,6,44,750.0180828
0.00,6,45,749.9515772
0.00,6,46,749.1278527
0.00,6,47,748.0775503
0.00,6,48,748.0192266
0.00,6,49,747.9244674
0.00,6,50,747.8688298
0.00,6,51,747.8657622
0.00,6,52,747.5468257
0.00,6,53,746.9022825
0.00,6,54,746.707063
0.00,6,55,745.7052687
0.00,6,56,745.6715489
0.00,6,57,744.6324542
0.00,6,58,741.7863958
0.00,6,59,740.3914341
0.00,6,60,739.7099568
0.00,6,61,738.6955387
0.00,6,62,738.5570855
0.00,6,63,738.5216384
0.00,6,64,738.4406493
0.00,6,65,738.4005377
0.00,6,66,738.3484995
0.00,6,67,738.3377036
0.00,6,68,735.2039616
0.00,6,69,730.68578
0.00,6,70,728.5210934
0.00,6,71,727.6302449
0.00,6,72,727.0771102
0.00,6,73,727.0078521
0.00,6,74,726.2593142
0.00,6,75,725.8047946
0.00,6,76,725.4365595
0.00,6,77,725.4079451
0.00,6,78,724.8571216
0.00,6,79,723.111931
0.00,6,80,722.3495678
0.00,6,81,721.8569851
0.00,6,82,721.7350182
0.00,6,83,721.074686
0.00,6,84,720.6584492
0.00,6,85,720.4027842
0.00,6,86,719.2777644
0.00,6,87,719.1104639
0.00,6,88,718.9816093
0.00,6,89,718.8827597
0.00,6,90,718.8769243
0.00,6,91,718.7371294
0.00,6,92,718.7187524
0.00,6,93,718.635962
0.00,6,94,718.609964
0.00,6,95,718.5574236
0.00,6,96,718.5269073
0.00,6,97,718.4904204
0.00,6,98,718.4734928
0.00,6,99,718.3993488
0.00,6,100,717.7506491
0.00,6,101,715.6882981
0.00,6,102,714.7182943
0.00,6,103,714.5513901
0.00,6,104,713.3534956
0.00,6,105,712.9700019
0.00,6,106,712.8642079
0.00,6,107,712.8178205
0.00,6,108,712.7529476
0.00,6,109,712.7138826
0.00,6,110,712.6710577
0.00,6,111,712.6605621
0.00,6,112,712.5742065
0.00,6,113,712.5669933
0.00,6,114,712.5127801
0.00,6,115,712.4990548
0.00,6,116,711.4821061
0.00,6,117,710.1834281
0.00,6,118,710.1457848
0.00,6,119,708.7479862
0.00,6,120,706.1794509
0.00,6,121,706.0790257
0.00,6,122,705.8545707
0.00,6,123,705.7925635
0.00,6,124,705.6665643
0.00,6,125,705.6223698
0.00,6,126,705.5477384
0.00,6,127,705.5113646
0.00,6,128,705.4638782
0.00,6,129,705.4307072
0.00,6,130,705.4272456
0.00,6,131,705.3654431
0.00,6,132,705.3491066
0.00,6,133,705.3085698
0.00,6,134,704.9232471
0.00,6,135,703.3586925
0.00,6,136,702.1922257
0.00,6,137,702.157596
0.00,6,138,701.9825303
0.00,6,139,701.0611308
0.00,6,140,700.6329512
0.00,6,141,700.5378666
0.00,6,142,700.5078003
0.00,6,143,700.4972089
0.00,6,144,700.4332188
0.00,6,145,700.4259193
0.00,6,146,700.3821933
0.00,6,147,700.3652958
0.00,6,148,699.3204439
0.00,6,149,695.831444
0.00,6,150,694.5633524
0.00,6,151,693.8492564
0.00,6,152,693.4292479
0.00,6,153,693.3689129
0.00,6,154,692.1153111
0.00,6,155,691.9199279
0.00,6,156,691.8688276
0.00,6,157,691.8513857
0.00,6,158,691.8160833
0.00,6,159,691.7949443
0.00,6,160,691.7687119
0.00,6,161,691.7601774
0.00,6,162,691.7029589
0.00,6,163,691.1865696
0.00,6,164,690.0772762
0.00,6,165,689.8330618
0.00,6,166,688.3811118
0.00,6,167,688.2539333
0.00,6,168,688.0172951
0.00,6,169,687.9475357
0.00,6,170,687.9039502
0.00,6,171,687.8581434
0.00,6,172,687.8255248
0.00,6,173,687.7934413
0.00,6,174,687.7862669
0.00,6,175,687.7192232
0.00,6,176,687.7182931
0.00,6,177,687.6719263
0.00,6,178,687.661378
0.00,6,179,687.6278774
0.00,6,180,687.6112374
0.00,6,181,687.328224
0.00,6,182,686.2123691
0.00,6,183,685.407573
0.00,6,184,684.1945411
0.00,6,185,683.9877496
0.00,6,186,683.9309848
0.00,6,187,683.9113989
0.00,6,188,683.8727834
0.00,6,189,683.8524099
0.00,6,190,683.8244018
0.00,6,191,683.802784
0.00,6,192,683.7990075
0.00,6,193,683.7584061
0.00,6,194,683.7467337
0.00,6,195,683.7167077
0.00,6,196,683.6999436
