SNR_dB,mc_idx,iter_idx,L_val
0.00,1,164,769.7491375
0.00,1,165,769.6299084
0.00,1,166,769.5688458
0.00,1,167,769.5102044
0.00,1,168,769.4475768
0.00,1,169,769.390795
0.00,1,170,769.3264752
0.00,1,171,769.271691
0.00,1,172,769.2055438
0.00,1,173,769.1529058
0.00,1,174,769.0847862
0.00,1,175,769.0344543
0.00,1,176,768.9642059
0.00,1,177,768.9163526
0.00,1,178,768.8438072
0.00,1,179,768.7986179
0.00,1,180,768.7235945
0.00,1,181,768.6812692
0.00,1,182,768.6035726
0.00,1,183,768.5643266
0.00,1,184,768.4837466
0.00,1,185,768.4478119
0.00,1,186,768.3641222
0.00,1,187,768.3317485
0.00,1,188,768.2447054
0.00,1,189,768.216162
0.00,1,190,768.1255027
0.00,1,191,768.1010795
0.00,1,192,768.0065213
0.00,1,193,767.9865305
0.00,1,194,767.8877687
0.00,1,195,767.8725468
0.00,1,196,767.7692532
0.00,1,197,767.7591626
0.00,1,198,767.6509836
0.00,1,199,767.6464148
0.00,1,200,767.5329697
0.00,2,1,723.5627548
0.00,2,2,723.5567599
0.00,2,3,723.5353915
0.00,2,4,723.4971517
0.00,2,5,723.4873292
0.00,2,6,723.4531741
0.00,2,7,723.0306052
0.00,2,8,722.9407476
0.00,2,9,722.0253792
0.00,2,10,721.9224443
0.00,2,11,721.8836318
0.00,2,12,721.8382862
0.00,2,13,721.8057244
0.00,2,14,721.7635545
0.00,2,15,721.7390434
0.00,2,16,721.7004941
0.00,2,17,721.6863599
0.00,2,18,721.6518335
0.00,2,19,721.6510763
0.00,2,20,721.6208543
0.00,2,21,721.1486754
0.00,2,22,720.9148227
0.00,2,23,720.8949733
0.00,2,24,720.8587306
0.00,2,25,720.8505121
0.00,2,26,720.8184845
0.00,2,27,720.3999462
0.00,2,28,720.3449134
0.00,2,29,719.4207985
0.00,2,30,719.328133
0.00,2,31,719.2917984
0.00,2,32,719.2486576
0.00,2,33,719.2189309
0.00,2,34,719.1791404
0.00,2,35,719.1579544
0.00,2,36,719.1219875
0.00,2,37,719.1118471
0.00,2,38,719.0801273
0.00,2,39,718.6835082
0.00,2,40,718.5892349
0.00,2,41,717.720954
0.00,2,42,717.6213933
0.00,2,43,717.5843624
0.00,2,44,717.5414089
0.00,2,45,717.5105414
0.00,2,46,717.4708551
0.00,2,47,717.447969
0.00,2,48,717.4120479
0.00,2,49,717.3995064
0.00,2,50,717.3678206
0.00,2,51,716.9962606
0.00,2,52,716.8532233
0.00,2,53,716.0497725
0.00,2,54,715.941274
0.00,2,55,715.9031775
0.00,2,56,715.860135
0.00,2,57,715.8276468
0.00,2,58,715.7877332
0.00,2,59,715.7625205
0.00,2,60,715.7262514
0.00,2,61,715.7104872
0.00,2,62,715.6783746
0.00,2,63,715.674887
0.00,2,64,715.6473754
0.00,2,65,715.2243542
0.00,2,66,714.9928941
0.00,2,67,714.972904
0.00,2,68,714.9393512
0.00,2,69,714.9302849
0.00,2,70,714.9011883
0.00,2,71,714.5189925
0.00,2,72,714.4496155
0.00,2,73,713.596203
0.00,2,74,713.5067137
0.00,2,75,713.4725547
0.00,2,76,713.4325005
0.00,2,77,713.4047944
0.00,2,78,713.3682142
0.00,2,79,713.3489114
0.00,2,80,713.3163571
0.00,2,81,713.3080065
0.00,2,82,713.2800039
0.00,2,83,712.90113
0.00,2,84,712.8477603
0.00,2,85,711.9934857
0.00,2,86,711.9095173
0.00,2,87,711.8767594
0.00,2,88,711.837989
0.00,2,89,711.8118937
0.00,2,90,711.7767117
0.00,2,91,711.7593126
0.00,2,92,711.7282938
0.00,2,93,711.7222538
0.00,2,94,711.6959442
0.00,2,95,711.3096497
0.00,2,96,711.3064116
0.00,2,97,710.4168413
0.00,2,98,710.3463312
0.00,2,99,710.3163823
0.00,2,100,710.2796704
0.00,2,101,710.2570408
0.00,2,102,710.2241723
0.00,2,103,710.2111197
0.00,2,104,710.1826912
0.00,2,105,710.1821764
0.00,2,106,710.1587349
0.00,2,107,709.7438471
0.00,2,108,709.5416279
0.00,2,109,709.5264776
0.00,2,110,709.4974373
0.00,2,111,709.4941023
0.00,2,112,709.4699782
0.00,2,113,709.0769314
0.00,2,114,708.8622289
0.00,2,115,708.8446916
0.00,2,116,708.8148354
0.00,2,117,708.8082979
0.00,2,118,708.7832518
0.00,2,119,708.4145715
0.00,2,120,708.402846
0.00,2,121,707.5479375
0.00,2,122,707.4785024
0.00,2,123,707.4495108
0.00,2,124,707.4142278
0.00,2,125,707.3924821
0.00,2,126,707.3611178
0.00,2,127,707.348891
0.00,2,128,707.3220895
0.00,2,129,706.9982752
0.00,2,130,706.8674093
0.00,2,131,706.1438413
0.00,2,132,706.0486931
0.00,2,133,706.0154736
0.00,2,134,705.9780764
0.00,2,135,705.9505803
0.00,2,136,705.916602
0.00,2,137,705.8966329
0.00,2,138,705.8667167
0.00,2,139,705.8566582
0.00,2,140,705.8314738
0.00,2,141,705.5002221
0.00,2,142,705.4157454
0.00,2,143,704.6591326
0.00,2,144,704.5759785
0.00,2,145,704.5452627
0.00,2,146,704.5097909
0.00,2,147,704.4853956
0.00,2,148,704.4536127
0.00,2,149,704.4375513
0.00,2,150,704.4101376
0.00,2,151,704.4050757
0.00,2,152,704.3827242
0.00,2,153,704.0252756
0.00,2,154,703.8145895
0.00,2,155,703.7972924
0.00,2,156,703.7695095
0.00,2,157,703.7627456
0.00,2,158,703.7399531
0.00,2,159,703.3967476
0.00,2,160,703.384097
0.00,2,161,702.5741672
0.00,2,162,702.5099443
0.00,2,163,702.4831842
0.00,2,164,702.4506524
0.00,2,165,702.4312183
0.00,2,166,702.4028056
0.00,2,167,702.3930663
0.00,2,168,702.369504
0.00,2,169,702.052263
0.00,2,170,701.9769869
0.00,2,171,701.2409774
0.00,2,172,701.1635743
0.00,2,173,701.1347366
0.00,2,174,701.1013098
0.00,2,175,701.0789516
0.00,2,176,701.0493771
0.00,2,177,701.035607
0.00,2,178,701.0106237
0.00,2,179,701.0082481
0.00,2,180,700.9886178
0.00,2,181,700.6294008
0.00,2,182,700.440652
0.00,2,183,700.4271608
0.00,2,184,700.4025535
0.00,2,185,700.4004862
0.00,2,186,700.3812749
0.00,2,187,700.0228989
0.00,2,188,699.8372276
0.00,2,189,699.8242621
0.00,2,190,699.8001436
0.00,2,191,699.798716
0.00,2,192,699.7800578
0.00,2,193,699.4202699
0.00,2,194,699.2393491
0.00,2,195,699.2272386
0.00,2,196,699.2037766
0.00,2,197,699.2034289
0.00,2,198,699.1855176
0.00,2,199,698.8214718
0.00,2,200,698.6475868
0.00,3,1,788.6256045
0.00,3,2,788.6223345
0.00,3,3,788.6068283
0.00,3,4,788.5991928
0.00,3,5,788.5944334
0.00,3,6,788.5913248
0.00,3,7,788.5856946
0.00,3,8,788.5851244
0.00,4,1,800.7003382
0.00,4,2,800.1628554
0.00,4,3,799.8863084
0.00,4,4,799.7223038
0.00,4,5,799.6039316
0.00,4,6,799.5295249
0.00,4,7,799.3734567
0.00,4,8,799.2589428
0.00,4,9,799.174614
0.00,4,10,799.026543
0.00,4,11,798.9151437
0.00,4,12,798.8220679
0.00,4,13,798.680649
0.00,4,14,798.677094
0.00,4,15,798.4708633
0.00,4,16,798.3362858
0.00,4,17,798.3145774
0.00,4,18,798.1226307
0.00,4,19,797.9933374
0.00,4,20,797.9557716
0.00,4,21,797.77534
0.00,4,22,797.6516262
0.00,4,23,797.599383
0.00,4,24,797.4305545
0.00,4,25,797.3112363
0.00,4,26,797.2461858
0.00,4,27,797.0868312
0.00,4,28,796.9720352
0.00,4,29,796.8952388
0.00,4,30,796.7452437
0.00,4,31,796.6340739
0.00,4,32,796.5470466
0.00,4,33,796.4047768
0.00,4,34,796.2972535
0.00,4,35,796.2009259
0.00,4,36,796.066156
0.00,4,37,796.0509093
0.00,4,38,795.8575879
0.00,4,39,795.7288284
0.00,4,40,795.6956881
0.00,4,41,795.5153836
0.00,4,42,795.3928109
0.00,4,43,795.3433757
0.00,4,44,795.1758851
0.00,4,45,795.0581749
0.00,4,46,794.9946839
0.00,4,47,794.8376054
0.00,4,48,794.7247736
0.00,4,49,794.6485976
0.00,4,50,794.501576
0.00,4,51,794.3926452
0.00,4,52,794.3055478
0.00,4,53,794.1667835
0.00,4,54,794.1665863
0.00,4,55,793.9643907
0.00,4,56,793.8337148
0.00,4,57,793.812095
0.00,4,58,793.6266291
0.00,4,59,793.5022063
0.00,4,60,793.4622843
0.00,4,61,793.2902274
0.00,4,62,793.1720526
0.00,4,63,793.11574
0.00,4,64,792.9565546
0.00,4,65,792.8432991
0.00,4,66,792.7730028
0.00,4,67,792.6242527
0.00,4,68,792.5157987
0.00,4,69,792.4330901
0.00,4,70,792.294181
0.00,4,71,792.1895688
0.00,4,72,792.0962941
0.00,4,73,791.96544
0.00,4,74,791.9478369
0.00,4,75,791.7615803
0.00,4,76,791.6384099
0.00,4,77,791.6005806
0.00,4,78,791.4301226
0.00,4,79,791.312926
0.00,4,80,791.2579951
0.00,4,81,791.1002048
0.00,4,82,790.988797
0.00,4,83,790.9188103
0.00,4,84,790.7728684
0.00,4,85,790.6660372
0.00,4,86,790.5833439
0.00,4,87,790.4469999
0.00,4,88,790.3445115
0.00,4,89,790.250729
0.00,4,90,790.1232194
0.00,4,91,790.1016492
0.00,4,92,789.9214391
0.00,4,93,789.8009411
0.00,4,94,789.7592537
0.00,4,95,789.5938876
0.00,4,96,789.4801286
0.00,4,97,789.4208815
0.00,4,98,789.2692734
0.00,4,99,789.1607886
0.00,4,100,789.0868472
0.00,4,101,788.9462823
0.00,4,102,788.8427558
0.00,4,103,788.7560998
0.00,4,104,788.6256033
0.00,4,105,788.6161284
0.00,4,106,788.4291282
0.00,4,107,788.3065539
0.00,4,108,788.2744011
0.00,4,109,788.1041165
0.00,4,110,787.9890786
0.00,4,111,787.9373061
0.00,4,112,787.7823572
0.00,4,113,787.6731709
0.00,4,114,787.6051161
0.00,4,115,787.4623815
0.00,4,116,787.3586378
0.00,4,117,787.2766199
0.00,4,118,787.1449061
0.00,4,119,787.1422871
0.00,4,120,786.9522773
0.00,4,121,786.8291761
0.00,4,122,786.802036
0.00,4,123,786.6301189
0.00,4,124,786.515114
0.00,4,125,786.4669552
0.00,4,126,786.3114513
0.00,4,127,786.2026947
0.00,4,128,786.1372334
0.00,4,129,785.9947172
0.00,4,130,785.8917034
0.00,4,131,785.8115412
0.00,4,132,785.6806129
0.00,4,133,785.6790774
0.00,4,134,785.4902642
0.00,4,135,785.3683447
0.00,4,136,785.3413623
0.00,4,137,785.1713754
0.00,4,138,785.0578119
0.00,4,139,785.0092255
0.00,4,140,784.8561099
0.00,4,141,784.7489674
0.00,4,142,784.682737
0.00,4,143,784.5428997
0.00,4,144,784.4415825
0.00,4,145,784.3605042
0.00,4,146,784.2323739
0.00,4,147,784.2262555
0.00,4,148,784.042801
0.00,4,149,783.9237378
0.00,4,150,783.8922633
0.00,4,151,783.7276448
0.00,4,152,783.6168689
0.00,4,153,783.5640798
0.00,4,154,783.4161225
0.00,4,155,783.311697
0.00,4,156,783.2416351
0.00,4,157,783.1067327
0.00,4,158,783.0079891
0.00,4,159,782.9235348
0.00,4,160,782.8
0.00,4,161,782.7843564
0.00,4,162,782.6099189
0.00,4,163,782.4951654
0.00,4,164,782.4552549
0.00,4,165,782.2989408
0.00,4,166,782.1920886
0.00,4,167,782.1319859
0.00,4,168,781.9914854
0.00,4,169,781.8906784
0.00,4,170,781.8143379
0.00,4,171,781.6861829
0.00,4,172,781.6844545
0.00,4,173,781.500614
0.00,4,174,781.3832836
0.00,4,175,781.3537973
0.00,4,176,781.1916001
0.00,4,177,781.0824182
0.00,4,178,781.0307316
0.00,4,179,780.8852264
0.00,4,180,780.783255
0.00,4,181,780.7132882
0.00,4,182,780.5821437
0.00,4,183,780.4856869
0.00,4,184,780.4011324
0.00,4,185,780.2811664
0.00,4,186,780.2603732
0.00,4,187,780.0927518
0.00,4,188,779.9824417
0.00,4,189,779.9370635
0.00,4,190,779.7886599
0.00,4,191,779.6856281
0.00,4,192,779.6207303
0.00,4,193,779.4871219
0.00,4,194,779.3904248
0.00,4,195,779.3096255
0.00,4,196,779.1885668
0.00,4,197,779.174088
0.00,4,198,779.0036427
0.00,4,199,778.8921326
0.00,4,200,778.8517769
0.00,5,1,871.2083097
0.00,5,2,871.1840851
0.00,5,3,871.1614251
0.00,5,4,871.149131
0.00,5,5,871.1358312
0.00,5,6,871.1334206
0.00,5,7,871.1284483
0.00,5,8,870.3559742
0.00,5,9,870.0544604
0.00,5,10,868.5969155
0.00,5,11,868.4154413
0.00,5,12,868.3318623
0.00,5,13,868.2623782
0.00,5,14,868.2034256
0.00,5,15,868.150665
0.00,5,16,868.1035549
0.00,5,17,868.059014
0.00,5,18,868.0183496
0.00,5,19,867.9786195
0.00,5,20,867.9422695
0.00,5,21,867.9060927
0.00,5,22,867.8733768
0.00,5,23,867.8404278
0.00,5,24,867.8113285
0.00,5,25,867.7817043
0.00,5,26,867.7565308
0.00,5,27,867.7305403
0.00,5,28,867.7097891
0.00,5,29,867.6878671
0.00,5,30,867.6721694
0.00,5,31,867.6548445
0.00,5,32,867.6449523
0.00,5,33,867.6328369
0.00,5,34,867.6296262
0.00,5,35,867.6234179
0.00,5,36,866.8621332
0.00,5,37,866.3658459
0.00,5,38,865.1449577
0.00,5,39,864.7846873
0.00,5,40,864.7630399
0.00,5,41,864.7421472
0.00,5,42,864.7275713
0.00,5,43,864.7120464
0.00,5,44,864.7041004
0.00,5,45,864.6939221
0.00,5,46,864.6929185
0.00,5,47,864.6884729
0.00,5,48,863.8661576
0.00,5,49,863.3908636
0.00,5,50,862.1850475
0.00,5,51,861.9787606
0.00,5,52,861.8758906
0.00,5,53,861.813691
0.00,5,54,861.7607567
0.00,5,55,861.7243184
0.00,5,56,861.6949774
0.00,5,57,861.6716864
0.00,5,58,861.6554241
0.00,5,59,861.6402084
0.00,5,60,861.6330332
0.00,5,61,861.6240729
0.00,5,62,860.8308638
0.00,5,63,860.3102395
0.00,5,64,860.276092
0.00,5,65,860.2506369
0.00,5,66,859.0853629
0.00,5,67,859.067206
0.00,5,68,858.8620895
0.00,5,69,858.7486689
0.00,5,70,858.6499707
0.00,5,71,858.5880281
0.00,5,72,858.5347014
0.00,5,73,858.4961111
0.00,5,74,858.4637732
0.00,5,75,858.436736
0.00,5,76,858.4156398
0.00,5,77,858.3953884
0.00,5,78,858.3817734
0.00,5,79,858.3665421
0.00,5,80,858.3591529
0.00,5,81,858.3484551
0.00,5,82,858.3471198
0.00,5,83,858.3410216
0.00,5,84,857.4624713
0.00,5,85,856.8678541
0.00,5,86,856.8655993
0.00,5,87,856.8580808
0.00,5,88,855.7579113
0.00,5,89,855.3713137
0.00,5,90,855.2955043
0.00,5,91,855.2408511
0.00,5,92,855.1923994
0.00,5,93,855.1523692
0.00,5,94,855.1165907
0.00,5,95,855.0837584
0.00,5,96,855.0547806
0.00,5,97,855.0261675
0.00,5,98,855.0017212
0.00,5,99,854.9762243
0.00,5,100,854.9555417
0.00,5,101,854.9328484
0.00,5,102,854.9158046
0.00,5,103,854.8959399
0.00,5,104,854.8827011
0.00,5,105,854.8658396
0.00,5,106,854.8567198
0.00,5,107,854.843109
0.00,5,108,854.838512
0.00,5,109,854.8284419
0.00,5,110,853.9799107
0.00,5,111,853.2290307
0.00,5,112,853.222934
0.00,5,113,853.2105959
0.00,5,114,852.3172149
0.00,5,115,851.6719595
0.00,5,116,851.625688
0.00,5,117,851.598157
0.00,5,118,851.5798291
0.00,5,119,851.5658042
0.00,5,120,851.5621361
0.00,5,121,851.5556499
0.00,5,122,850.4855574
0.00,5,123,850.1601535
0.00,5,124,850.024288
0.00,5,125,849.9294877
0.00,5,126,849.8761736
0.00,5,127,849.8331212
0.00,5,128,849.816739
0.00,5,129,849.7966798
0.00,5,130,848.6779642
0.00,5,131,848.3265979
0.00,5,132,848.2169784
0.00,5,133,848.1427361
0.00,5,134,848.0774213
0.00,5,135,848.0260927
0.00,5,136,847.9793036
0.00,5,137,847.9379118
0.00,5,138,847.8993818
0.00,5,139,847.8626052
0.00,5,140,847.8282343
0.00,5,141,847.7939391
0.00,5,142,847.762115
0.00,5,143,847.729484
0.00,5,144,847.6996108
0.00,5,145,847.6683677
0.00,5,146,847.6402717
0.00,5,147,847.6103629
0.00,5,148,847.5840514
0.00,5,149,847.5555159
0.00,5,150,847.5310784
0.00,5,151,847.5039952
0.00,5,152,847.4815638
0.00,5,153,847.4560311
0.00,5,154,847.4357645
0.00,5,155,847.4118912
0.00,5,156,847.3939683
0.00,5,157,847.3718713
0.00,5,158,847.3564894
0.00,5,159,847.3362926
0.00,5,160,847.3236672
0.00,5,161,847.3055007
0.00,5,162,847.2958665
0.00,5,163,847.2798671
0.00,5,164,847.2734788
0.00,5,165,847.2597897
0.00,5,166,847.2569235
0.00,5,167,847.2456944
0.00,5,168,846.2545495
0.00,5,169,845.9278098
0.00,5,170,843.3220997
0.00,5,171,843.2802184
0.00,5,172,843.1588728
0.00,5,173,843.0863757
0.00,5,174,843.0228836
0.00,5,175,842.9777491
0.00,5,176,842.938359
0.00,5,177,842.9048996
0.00,5,178,842.8763253
0.00,5,179,842.848202
0.00,5,180,842.825177
0.00,5,181,842.7998878
0.00,5,182,842.7803433
0.00,5,183,842.756943
0.00,5,184,842.7401036
0.00,5,185,842.7182719
0.00,5,186,842.7038954
0.00,5,187,842.6835598
0.00,5,188,842.6716299
0.00,5,189,842.6528149
0.00,5,190,842.643417
0.00,5,191,842.6261844
0.00,5,192,842.619454
0.00,5,193,842.6038797
0.00,5,194,842.5999817
0.00,5,195,842.5861466
0.00,5,196,842.5852664
0.00,5,197,842.5732533
0.00,5,198,841.4314843
0.00,5,199,840.9203835
0.00,5,200,838.6007647
0.00,6,1,790.9767818
0.00,6,2,778.5739181
0.00,6,3,778.188069
0.00,6,4,777.5866763
0.00,6,5,777.1351284
0.00,6,6,777.1199392
0.00,6,7,776.4856872
0.00,6,8,776.3480606
0.00,6,9,775.7975158
0.00,6,10,775.5946172
0.00,6,11,774.3224439
0.00,6,12,770.9516114
0.00,6,13,769.9798561
0.00,6,14,769.5473013
0.00,6,15,760.7942402
0.00,6,16,756.1902655
0.00,6,17,756.1085864
0.00,6,18,755.6896271
0.00,6,19,755.4466105
0.00,6,20,755.1108648
0.00,6,21,755.0910076
0.00,6,22,754.1299293
0.00,6,23,753.9527367
0.00,6,24,753.8256202
0.00,6,25,753.8162379
0.00,6,26,753.3333629
0.00,6,27,753.1606035
0.00,6,28,752.7774513
0.00,6,29,752.5409583
0.00,6,30,752.2257046
0.00,6,31,752.1830961
0.00,6,32,751.271413
0.00,6,33,751.0993781
0.00,6,34,750.9771906
0.00,6,35,750.972707
0.00,6,36,750.4964365
0.00,6,37,750.3394392
0.00,6,38,749.9551253
0.00,6,39,749.7378887
0.00,6,40,749.4177033
0.00,6,41,749.1577343
0.00,6,42,749.1473283
0.00,6,43,748.6869114
0.00,6,44,748.6169417
0.00,6,45,748.1588872
0.00,6,46,748.0905895
0.00,6,47,747.633559
0.00,6,48,747.5683145
0.00,6,49,747.1109101
0.00,6,50,747.0501849
0.00,6,51,746.5909254
0.00,6,52,746.5362961
0.00,6,53,746.0735926
0.00,6,54,746.0267753
0.00,6,55,745.5589015
0.00,6,56,745.5217888
0.00,6,57,745.0468458
0.00,6,58,745.02155
0.00,6,59,744.5374225
0.00,6,60,744.5263315
0.00,6,61,744.0306341
0.00,6,62,743.8611588
0.00,6,63,743.7330683
0.00,6,64,743.6886729
0.00,6,65,743.3151867
0.00,6,66,743.1927192
0.00,6,67,742.8136934
0.00,6,68,742.7008313
0.00,6,69,742.3146993
0.00,6,70,742.2131927
0.00,6,71,741.8182006
0.00,6,72,741.7300417
0.00,6,73,741.324198
0.00,6,74,741.2516816
0.00,6,75,740.8326973
0.00,6,76,740.7784972
0.00,6,77,740.3437112
0.00,6,78,740.3109776
0.00,6,79,739.8572611
0.00,6,80,739.8497472
0.00,6,81,739.3733796
0.00,6,82,739.2129111
0.00,6,83,739.0947998
0.00,6,84,739.0633696
0.00,6,85,738.6896876
0.00,6,86,738.6005059
0.00,6,87,738.2106264
0.00,6,88,738.1431976
0.00,6,89,737.7340198
0.00,6,90,737.6920955
0.00,6,91,737.2599036
0.00,6,92,737.2480447
0.00,6,93,736.7883299
0.00,6,94,736.6321466
0.00,6,95,736.5181067
0.00,6,96,736.4909331
0.00,6,97,736.1219499
0.00,6,98,736.0457739
0.00,6,99,735.6550226
0.00,6,100,735.60732
0.00,6,101,735.1905576
0.00,6,102,735.1766182
0.00,6,103,734.728625
0.00,6,104,734.5759072
0.00,6,105,734.4653089
0.00,6,106,734.4420154
0.00,6,107,734.0757913
0.00,6,108,734.0109904
0.00,6,109,733.6184013
0.00,6,110,733.5878325
0.00,6,111,733.1635035
0.00,6,112,733.0119238
0.00,6,113,732.9005275
0.00,6,114,732.8729076
0.00,6,115,732.5210471
0.00,6,116,732.4503771
0.00,6,117,732.070646
0.00,6,118,732.0361732
0.00,6,119,731.6227273
0.00,6,120,731.4734107
0.00,6,121,731.3639026
0.00,6,122,731.3377609
0.00,6,123,730.9901803
0.00,6,124,730.925102
0.00,6,125,730.5467143
0.00,6,126,730.5216978
0.00,6,127,730.1057623
0.00,6,128,729.9599474
0.00,6,129,729.8552995
0.00,6,130,729.8371224
0.00,6,131,729.4826995
0.00,6,132,729.4363553
0.00,6,133,729.0461753
0.00,6,134,728.9000144
0.00,6,135,728.7922801
0.00,6,136,728.7656683
0.00,6,137,728.4300049
0.00,6,138,728.3682542
0.00,6,139,727.9978896
0.00,6,140,727.9815426
0.00,6,141,727.5683366
0.00,6,142,727.4276443
0.00,6,143,727.3295269
0.00,6,144,727.3213556
0.00,6,145,726.9610353
0.00,6,146,726.9397182
0.00,6,147,726.5359276
0.00,6,148,726.3964358
0.00,6,149,726.2989408
0.00,6,150,726.2904589
0.00,6,151,725.9350465
0.00,6,152,725.9149108
0.00,6,153,725.5143962
0.00,6,154,725.3766996
0.00,6,155,725.2812617
0.00,6,156,725.2756226
0.00,6,157,724.9197641
0.00,6,158,724.9073698
0.00,6,159,724.5036023
0.00,6,160,724.3683567
0.00,6,161,724.276563
0.00,6,162,724.0680715
0.00,6,163,724.0558114
0.00,6,164,723.3473212
0.00,6,165,723.2301035
0.00,6,166,723.1732431
0.00,6,167,722.9108254
0.00,6,168,722.7948904
0.00,6,169,722.50143
0.00,6,170,722.4268821
0.00,6,171,722.0944195
0.00,6,172,722.0720746
0.00,6,173,721.6900299
0.00,6,174,721.5582432
0.00,6,175,721.4687602
0.00,6,176,721.2670411
0.00,6,177,721.2656607
0.00,6,178,720.5672608
0.00,6,179,720.4555015
0.00,6,180,720.4059294
0.00,6,181,720.1422622
0.00,6,182,720.0447964
0.00,6,183,719.7445713
0.00,6,184,719.6965082
0.00,6,185,719.3494133
0.00,6,186,719.2184877
0.00,6,187,719.1262173
0.00,6,188,719.1177008
0.00,6,189,718.7916922
0.00,6,190,718.7835734
0.00,6,191,718.4012122
0.00,6,192,718.2761212
0.00,6,193,718.1958083
0.00,6,194,717.9911213
0.00,6,195,717.8088314
